question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_best_quadrant,trace_contamination_quadrant,trace_usable_holes,trace_crack_orientation,trace_dominant_ice,trace_fiducial_count
raw_q_e98fdb3d0acdb2,raw_grid_00039,images/raw_grid_00039.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,hard,frosty,square,ice_rings,lower_left,upper_left,11,none,medium,0
raw_q_ce2d45b10b95ab,raw_grid_00039,images/raw_grid_00039.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,hard,frosty,square,ice_rings,lower_left,upper_left,11,none,medium,0
raw_q_2b633d00c4c7f5,raw_grid_00040,images/raw_grid_00040.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,square,ice_rings,lower_left,upper_left,7,none,mixed,3
raw_q_30a67c132dba41,raw_grid_00040,images/raw_grid_00040.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,ice_rings,lower_left,upper_left,7,none,mixed,3
raw_q_9d65abd0a2e9f1,raw_grid_00040,images/raw_grid_00040.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,easy,clear,square,ice_rings,lower_left,upper_left,7,none,mixed,3
raw_q_5d807ad4410ec6,raw_grid_00041,images/raw_grid_00041.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,low_dose,square,carbon_shadow,lower_left,upper_right,0,none,thick,2
raw_q_73d7a2b639a08d,raw_grid_00041,images/raw_grid_00041.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,low_dose,square,carbon_shadow,lower_left,upper_right,0,none,thick,2
raw_q_8150438bfe321e,raw_grid_00041,images/raw_grid_00041.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,low_dose,square,carbon_shadow,lower_left,upper_right,0,none,thick,2
raw_q_755bbeed7157af,raw_grid_00042,images/raw_grid_00042.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,easy,clear,square,standard,upper_left,lower_left,10,vertical,mixed,2
raw_q_32d4d05b747675,raw_grid_00042,images/raw_grid_00042.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,A,easy,clear,square,standard,upper_left,lower_left,10,vertical,mixed,2
raw_q_845a0456d43c2c,raw_grid_00042,images/raw_grid_00042.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,easy,clear,square,standard,upper_left,lower_left,10,vertical,mixed,2
raw_q_8976519ad26864,raw_grid_00043,images/raw_grid_00043.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,clear,compressed,beam_gradient,lower_left,lower_right,12,horizontal,medium,2
raw_q_1212840a664086,raw_grid_00043,images/raw_grid_00043.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,clear,compressed,beam_gradient,lower_left,lower_right,12,horizontal,medium,2
raw_q_45888ca74aa86f,raw_grid_00043,images/raw_grid_00043.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,compressed,beam_gradient,lower_left,lower_right,12,horizontal,medium,2
raw_q_9e560448aa6034,raw_grid_00044,images/raw_grid_00044.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,medium,clear,square,standard,lower_left,upper_left,0,diagonal,thick,1
raw_q_4b6246ac071e1a,raw_grid_00044,images/raw_grid_00044.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,clear,square,standard,lower_left,upper_left,0,diagonal,thick,1
raw_q_ad9311515173b0,raw_grid_00044,images/raw_grid_00044.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,clear,square,standard,lower_left,upper_left,0,diagonal,thick,1
raw_q_49f818ff335bea,raw_grid_00045,images/raw_grid_00045.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,frosty,offset,standard,lower_left,upper_left,10,vertical,mixed,3
raw_q_6ad132a0a6eb72,raw_grid_00045,images/raw_grid_00045.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,frosty,offset,standard,lower_left,upper_left,10,vertical,mixed,3
raw_q_04835b9776f5db,raw_grid_00045,images/raw_grid_00045.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,medium,frosty,offset,standard,lower_left,upper_left,10,vertical,mixed,3
raw_q_1ce76ec868b507,raw_grid_00046,images/raw_grid_00046.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,low_dose,square,standard,lower_right,lower_right,9,vertical,mixed,2
raw_q_0752e42e5b22c5,raw_grid_00046,images/raw_grid_00046.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,low_dose,square,standard,lower_right,lower_right,9,vertical,mixed,2
raw_q_0aee1346bbd7c2,raw_grid_00046,images/raw_grid_00046.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,C,medium,low_dose,square,standard,lower_right,lower_right,9,vertical,mixed,2
raw_q_bb5f9e9f853b63,raw_grid_00047,images/raw_grid_00047.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,frosty,square,standard,lower_left,lower_left,0,none,thick,3
raw_q_1c8b26e567320b,raw_grid_00047,images/raw_grid_00047.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,hard,frosty,square,standard,lower_left,lower_left,0,none,thick,3
raw_q_1931d575a9e7b9,raw_grid_00047,images/raw_grid_00047.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,hard,frosty,square,standard,lower_left,lower_left,0,none,thick,3
raw_q_7e50bbc0ccb7ab,raw_grid_00048,images/raw_grid_00048.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,A,easy,frosty,square,standard,lower_left,upper_right,0,none,thick,0
raw_q_48a63eecfadefa,raw_grid_00048,images/raw_grid_00048.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,frosty,square,standard,lower_left,upper_right,0,none,thick,0
raw_q_e0ac20ecce61c3,raw_grid_00048,images/raw_grid_00048.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,frosty,square,standard,lower_left,upper_right,0,none,thick,0
raw_q_4a65f52240df6d,raw_grid_00049,images/raw_grid_00049.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,low_dose,square,standard,lower_left,lower_right,15,vertical,thin,1
raw_q_695eeb519f5b73,raw_grid_00049,images/raw_grid_00049.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,low_dose,square,standard,lower_left,lower_right,15,vertical,thin,1
raw_q_125f8474e4040d,raw_grid_00049,images/raw_grid_00049.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,low_dose,square,standard,lower_left,lower_right,15,vertical,thin,1
raw_q_9fb80da96c3ac6,raw_grid_00050,images/raw_grid_00050.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,crowded,square,standard,lower_left,lower_right,13,none,medium,0
raw_q_c37eb647571f3c,raw_grid_00050,images/raw_grid_00050.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,crowded,square,standard,lower_left,lower_right,13,none,medium,0
raw_q_287174f578f1eb,raw_grid_00050,images/raw_grid_00050.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,A,medium,crowded,square,standard,lower_left,lower_right,13,none,medium,0
raw_q_805369f4d29959,raw_grid_00051,images/raw_grid_00051.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,clear,offset,ice_rings,upper_left,lower_right,11,diagonal,medium,2
raw_q_124feaa9903b1a,raw_grid_00051,images/raw_grid_00051.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,A,medium,clear,offset,ice_rings,upper_left,lower_right,11,diagonal,medium,2
raw_q_36f70223e11fb5,raw_grid_00051,images/raw_grid_00051.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,clear,offset,ice_rings,upper_left,lower_right,11,diagonal,medium,2
raw_q_329a6003dd0602,raw_grid_00052,images/raw_grid_00052.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,clear,offset,standard,lower_left,lower_right,8,none,mixed,0
raw_q_529dd6f5953551,raw_grid_00052,images/raw_grid_00052.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,clear,offset,standard,lower_left,lower_right,8,none,mixed,0
raw_q_3084304a4f5ff0,raw_grid_00052,images/raw_grid_00052.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,clear,offset,standard,lower_left,lower_right,8,none,mixed,0
raw_q_23b1e8e3445faa,raw_grid_00053,images/raw_grid_00053.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,crowded,square,carbon_shadow,upper_left,lower_left,11,vertical,thin,4
raw_q_d6a68bc33b2e62,raw_grid_00053,images/raw_grid_00053.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,crowded,square,carbon_shadow,upper_left,lower_left,11,vertical,thin,4
raw_q_cf9bf3cb77d7e9,raw_grid_00053,images/raw_grid_00053.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,crowded,square,carbon_shadow,upper_left,lower_left,11,vertical,thin,4
raw_q_bdadee05b2ae11,raw_grid_00054,images/raw_grid_00054.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,easy,clear,offset,beam_gradient,lower_right,upper_left,11,vertical,mixed,0
raw_q_437c10aee82f3f,raw_grid_00054,images/raw_grid_00054.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,D,easy,clear,offset,beam_gradient,lower_right,upper_left,11,vertical,mixed,0
raw_q_f4c099368e6c13,raw_grid_00054,images/raw_grid_00054.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,offset,beam_gradient,lower_right,upper_left,11,vertical,mixed,0
raw_q_8fe1f1252c12a5,raw_grid_00055,images/raw_grid_00055.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,A,medium,low_dose,square,ice_rings,upper_right,lower_right,10,vertical,mixed,0
raw_q_9ba497997481ed,raw_grid_00055,images/raw_grid_00055.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,D,medium,low_dose,square,ice_rings,upper_right,lower_right,10,vertical,mixed,0
raw_q_813042b74f2653,raw_grid_00055,images/raw_grid_00055.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,low_dose,square,ice_rings,upper_right,lower_right,10,vertical,mixed,0
raw_q_d22c897b4a745b,raw_grid_00056,images/raw_grid_00056.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,frosty,offset,standard,lower_left,upper_left,0,none,thick,0
raw_q_a6689527076f0f,raw_grid_00056,images/raw_grid_00056.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,A,medium,frosty,offset,standard,lower_left,upper_left,0,none,thick,0
raw_q_2c94b395035352,raw_grid_00056,images/raw_grid_00056.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,frosty,offset,standard,lower_left,upper_left,0,none,thick,0
raw_q_e0d87a034fd913,raw_grid_00057,images/raw_grid_00057.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,beam_gradient,upper_right,upper_right,12,none,medium,2
raw_q_8f9029196b9b46,raw_grid_00057,images/raw_grid_00057.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,B,easy,clear,square,beam_gradient,upper_right,upper_right,12,none,medium,2
raw_q_71ec2332b8a10c,raw_grid_00057,images/raw_grid_00057.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,clear,square,beam_gradient,upper_right,upper_right,12,none,medium,2
raw_q_ee5ce8d7f337fb,raw_grid_00058,images/raw_grid_00058.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,crowded,offset,standard,upper_right,upper_left,13,diagonal,thin,1
raw_q_279be67be220d8,raw_grid_00058,images/raw_grid_00058.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,B,medium,crowded,offset,standard,upper_right,upper_left,13,diagonal,thin,1
raw_q_27eab9aa116752,raw_grid_00058,images/raw_grid_00058.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,crowded,offset,standard,upper_right,upper_left,13,diagonal,thin,1
raw_q_b8e067efbca3ac,raw_grid_00059,images/raw_grid_00059.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,square,standard,lower_left,upper_left,13,diagonal,thin,1
raw_q_b13f008b7e0a85,raw_grid_00059,images/raw_grid_00059.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,hard,low_dose,square,standard,lower_left,upper_left,13,diagonal,thin,1
raw_q_0f281decb6693d,raw_grid_00059,images/raw_grid_00059.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,hard,low_dose,square,standard,lower_left,upper_left,13,diagonal,thin,1
raw_q_42052de66a1c44,raw_grid_00060,images/raw_grid_00060.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,square,beam_gradient,lower_left,lower_right,12,none,thin,1
raw_q_cb1932db009e9f,raw_grid_00060,images/raw_grid_00060.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,hard,low_dose,square,beam_gradient,lower_left,lower_right,12,none,thin,1
raw_q_8b530d7503350c,raw_grid_00060,images/raw_grid_00060.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,hard,low_dose,square,beam_gradient,lower_left,lower_right,12,none,thin,1
raw_q_ca2bd30dd058b5,raw_grid_00061,images/raw_grid_00061.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,hard,crowded,compressed,standard,lower_left,lower_right,10,vertical,thin,0
